filename,artist,genre,description,phash,width,height,genre_count,subset
Post_Impressionism/le-pho_hibiscus-and-birds-1940.jpg,le pho,['Post Impressionism'],hibiscus-and-birds-1940,cdc8533c0a86fb8e,2350,1382,1,train
Post_Impressionism/le-pho_in-the-garden-1.jpg,le pho,['Post Impressionism'],in-the-garden-1,eff5c453b05e9108,1697,1382,1,train
Post_Impressionism/le-pho_la-fleuriste-1967.jpg,le pho,['Post Impressionism'],la-fleuriste-1967,afe6d2714dc1b20c,1802,1382,1,train
Post_Impressionism/le-pho_lecture-lesson.jpg,le pho,['Post Impressionism'],lecture-lesson,c4a3bb59f6884e26,1695,1382,1,train
Post_Impressionism/le-pho_les-pommeirs-du-japon.jpg,le pho,['Post Impressionism'],les-pommeirs-du-japon,f6c986e39938c11e,1382,2283,1,train
Post_Impressionism/le-pho_les-poppies.jpg,le pho,['Post Impressionism'],les-poppies,b9aec1b3664878b2,1382,2549,1,train
Post_Impressionism/le-pho_maternity.jpg,le pho,['Post Impressionism'],maternity,89a436dba4589b9b,1382,1940,1,train
Post_Impressionism/le-pho_mother-and-child.jpg,le pho,['Post Impressionism'],mother-and-child,e8b5346b07b0dc27,1382,1708,1,train
Post_Impressionism/le-pho_orange-and-yellow-flowers.jpg,le pho,['Post Impressionism'],orange-and-yellow-flowers,a6f37469ef14804d,1382,1819,1,train
Post_Impressionism/le-pho_portrait-of-a-beauty-among-peonies-1958.jpg,le pho,['Post Impressionism'],portrait-of-a-beauty-among-peonies-1958,d0b435cac72ff814,1382,2019,1,train
Post_Impressionism/le-pho_portrait-of-a-vietnamese-boy.jpg,le pho,['Post Impressionism'],portrait-of-a-vietnamese-boy,9513e4619b6cdd64,1989,1382,1,train
Post_Impressionism/le-pho_reading-in-the-garden.jpg,le pho,['Post Impressionism'],reading-in-the-garden,c4a3bb59fe804e26,1685,1382,1,train
Post_Impressionism/le-pho_still-life-with-artichokes-1956.jpg,le pho,['Post Impressionism'],still-life-with-artichokes-1956,8533f2633918c3f5,2327,1382,1,train
Post_Impressionism/le-pho_still-life-with-poppies-1975.jpg,le pho,['Post Impressionism'],still-life-with-poppies-1975,bea7d0ec41b9401f,1382,1995,1,train
Post_Impressionism/le-pho_summer.jpg,le pho,['Post Impressionism'],summer,b82a2517e343afa5,1382,1677,1,train
Post_Impressionism/le-pho_the-bath-portrait-of-a-young-girl-1938.jpg,le pho,['Post Impressionism'],the-bath-portrait-of-a-young-girl-1938,d9863279c8b1859f,1382,2950,1,train
Post_Impressionism/le-pho_the-birthday-cake-1975.jpg,le pho,['Post Impressionism'],the-birthday-cake-1975,c9a0d3c3a65d3a72,2025,1382,1,train
Post_Impressionism/le-pho_the-three-bathers-1938.jpg,le pho,['Post Impressionism'],the-three-bathers-1938,c5f67289e84f8784,1382,1893,1,train
Post_Impressionism/le-pho_three-ladies-in-a-garden.jpg,le pho,['Post Impressionism'],three-ladies-in-a-garden,bf2c5483bc98b057,1382,1756,1,train
Post_Impressionism/le-pho_two-girls-in-the-flower-garden.jpg,le pho,['Post Impressionism'],two-girls-in-the-flower-garden,b00440bd8feed95b,1945,1382,1,train
Post_Impressionism/le-pho_two-women.jpg,le pho,['Post Impressionism'],two-women,834c79a86637cab9,1382,2111,1,train
Post_Impressionism/le-pho_woman-in-a-garden.jpg,le pho,['Post Impressionism'],woman-in-a-garden,b887e0cec7273a70,1711,1382,1,train
Post_Impressionism/le-pho_woman-on-the-balcony-1938.jpg,le pho,['Post Impressionism'],woman-on-the-balcony-1938,b8eb8e2cd49991b2,1382,1723,1,train
Post_Impressionism/le-pho_woman-with-bouquet-of-flowers.jpg,le pho,['Post Impressionism'],woman-with-bouquet-of-flowers,ffc987c630481db1,1382,1758,1,train
Post_Impressionism/le-pho_yellow-lilies.jpg,le pho,['Post Impressionism'],yellow-lilies,bdcfc0b300dc613e,1382,2280,1,train
Post_Impressionism/le-pho_yellow-lily.jpg,le pho,['Post Impressionism'],yellow-lily,eedc86f609e102c7,1382,1823,1,train
Post_Impressionism/leroy-neiman_bistro-garden-1997.jpg,leroy neiman,['Post Impressionism'],bistro-garden-1997,e8249cf407f3c9ca,2056,1382,1,train
Post_Impressionism/lovis-corinth_flora-1923.jpg,lovis corinth,['Post Impressionism'],flora-1923,a1aef8b1917099ea,1382,1646,1,train
Post_Impressionism/lovis-corinth_garden-in-the-west-end-of-berlin-1925.jpg,lovis corinth,['Post Impressionism'],garden-in-the-west-end-of-berlin-1925,acf04185c3a7e673,1661,1382,1,train
Post_Impressionism/lovis-corinth_punt-in-the-reeds-at-muritzsee-1915.jpg,lovis corinth,['Post Impressionism'],punt-in-the-reeds-at-muritzsee-1915,bec1c8e05d7e5c90,1808,1382,1,train
Post_Impressionism/lovis-corinth_self-portrait-1916.jpg,lovis corinth,['Post Impressionism'],self-portrait-1916,e1698c3551e6a72d,1382,1792,1,train
Post_Impressionism/lovis-corinth_still-life-with-buddha-lobsters-and-oysters-1916.jpg,lovis corinth,['Post Impressionism'],still-life-with-buddha-lobsters-and-oysters-1916,9c1362451e27bf3c,2185,1382,1,train
Post_Impressionism/lovis-corinth_still-life-with-chrysanthemums-and-amaryllis-1922.jpg,lovis corinth,['Post Impressionism'],still-life-with-chrysanthemums-and-amaryllis-1922,f1c5c944ce9cca2e,1382,1698,1,train
Post_Impressionism/luigi-russolo_memories-of-a-night-1911.jpg,luigi russolo,['Post Impressionism'],memories-of-a-night-1911,f21ef69085d807e5,1382,1428,1,train
Post_Impressionism/marcel-duchamp_baptism-1911.jpg,marcel duchamp,['Post Impressionism'],baptism-1911,c37bb846a319b744,1382,1803,1,train
Post_Impressionism/marcel-duchamp_chess-game-1910.jpg,marcel duchamp,['Post Impressionism'],chess-game-1910,b06d4a939c9aa33d,1814,1382,1,train
Post_Impressionism/marcel-duchamp_church-at-blainville-1902.jpg,marcel duchamp,['Post Impressionism'],church-at-blainville-1902,98b879c68e7990ea,1382,2036,1,train
Post_Impressionism/marcel-duchamp_japanese-apple-tree-1911.jpg,marcel duchamp,['Post Impressionism'],japanese-apple-tree-1911,d7d529a5ac9a4b0c,1381,1655,1,train
Post_Impressionism/marcel-duchamp_landscape-at-blainville-1902.jpg,marcel duchamp,['Post Impressionism'],landscape-at-blainville-1902,80f8d6f6cb9076c2,1382,1685,1,train
Post_Impressionism/marcel-duchamp_man-seated-by-a-window-1907.jpg,marcel duchamp,['Post Impressionism'],man-seated-by-a-window-1907,f2f565c587629226,1382,2132,1,train
Post_Impressionism/marcel-duchamp_paradise-adam-and-eve.jpg,marcel duchamp,['Post Impressionism'],paradise-adam-and-eve,96e9698335f4e0c6,1556,1382,1,train
Post_Impressionism/marcel-duchamp_portrait-of-dr-dumouchel-1910.jpg,marcel duchamp,['Post Impressionism'],portrait-of-dr-dumouchel-1910,e90d8c6e366173c9,1382,2231,1,train
Post_Impressionism/marcel-duchamp_portrait-of-dr-ferdinand-tribout-1910.jpg,marcel duchamp,['Post Impressionism'],portrait-of-dr-ferdinand-tribout-1910,f9ecf8f8c1400736,1382,1725,1,train
Post_Impressionism/marcel-duchamp_portrait-of-jacques-villon.jpg,marcel duchamp,['Post Impressionism'],portrait-of-jacques-villon,bee6c419697e32a0,1382,2246,1,train
Post_Impressionism/marcel-duchamp_portrait-of-yvonne-duchamp.jpg,marcel duchamp,['Post Impressionism'],portrait-of-yvonne-duchamp,8bc43d9b4566934d,1382,1779,1,train
Post_Impressionism/mario-zanini_barco-com-marinheiros-1950.jpg,mario zanini,['Post Impressionism'],barco-com-marinheiros-1950,d092f43d439d81f5,1906,1382,1,train
Post_Impressionism/mario-zanini_beira-mar.jpg,mario zanini,['Post Impressionism'],beira-mar,f6885e39a1f15b03,1682,1382,1,train
Post_Impressionism/mario-zanini_cas-rio-1969.jpg,mario zanini,['Post Impressionism'],cas-rio-1969,dbafe638b04849c6,1382,1818,1,train
Post_Impressionism/mario-zanini_paisagem-1960.jpg,mario zanini,['Post Impressionism'],paisagem-1960,968e2da12d6931de,1829,1382,1,train
Post_Impressionism/mario-zanini_paisagem-com-ponte-1962.jpg,mario zanini,['Post Impressionism'],paisagem-com-ponte-1962,91c3d8cc376d58b1,1872,1382,1,train
Post_Impressionism/mario-zanini_paisagem-com-riacho-1966.jpg,mario zanini,['Post Impressionism'],paisagem-com-riacho-1966,939989ee7714a187,1727,1382,1,train
Post_Impressionism/mario-zanini_paisagem-da-represa-de-sto-amaro-1940.jpg,mario zanini,['Post Impressionism'],paisagem-da-represa-de-sto-amaro-1940,c66ccfea8b0d11b1,1906,1382,1,train
Post_Impressionism/mario-zanini_rua-de-parati-1964.jpg,mario zanini,['Post Impressionism'],rua-de-parati-1964,c639fa0b9e066569,1906,1382,1,train
Post_Impressionism/marsden-hartley_landscape-new-mexico-1920-1.jpg,marsden hartley,['Post Impressionism'],landscape-new-mexico-1920-1,9081cc6f3e37b83c,1615,1382,1,train
Post_Impressionism/marsden-hartley_landscape-new-mexico-1920.jpg,marsden hartley,['Post Impressionism'],landscape-new-mexico-1920,f810849266facedd,2225,1382,1,train
Post_Impressionism/marsden-hartley_red-tree-1910.jpg,marsden hartley,['Post Impressionism'],red-tree-1910,a22b9b8c8ab18dbe,1382,1611,1,train
Post_Impressionism/marsden-hartley_smelt-brook-falls.jpg,marsden hartley,['Post Impressionism'],smelt-brook-falls,d904730fe60ed51b,1382,1771,1,train
Post_Impressionism/marsden-hartley_still-life-no-1-1912.jpg,marsden hartley,['Post Impressionism'],still-life-no-1-1912,bc10f227d8fcc338,1381,1737,1,train
Post_Impressionism/martiros-saryan_anticipation-of-the-fall.jpg,martiros saryan,['Post Impressionism'],anticipation-of-the-fall,b5e6c71229b9861e,2175,1382,1,train
Post_Impressionism/martiros-saryan_aragats-and-mount-ara-1922.jpg,martiros saryan,['Post Impressionism'],aragats-and-mount-ara-1922,e3eccbb685324073,1400,1382,1,train
Post_Impressionism/martiros-saryan_ararat-from-dvin-1952.jpg,martiros saryan,['Post Impressionism'],ararat-from-dvin-1952,8bb49b8b7c92c964,2081,1382,1,train
Post_Impressionism/martiros-saryan_ararat-in-clouds-1923.jpg,martiros saryan,['Post Impressionism'],ararat-in-clouds-1923,eb9397781e607a84,1784,1382,1,train
Post_Impressionism/martiros-saryan_ararat-valley-1952.jpg,martiros saryan,['Post Impressionism'],ararat-valley-1952,c2b68df8c39ee00d,2027,1382,1,train
Post_Impressionism/martiros-saryan_armenia-spring-in-norke-1947.jpg,martiros saryan,['Post Impressionism'],armenia-spring-in-norke-1947,c1313e9fc59a62d4,1717,1382,1,train
Post_Impressionism/martiros-saryan_armenian-from-nakhichevan-1904.jpg,martiros saryan,['Post Impressionism'],armenian-from-nakhichevan-1904,bc38c3839eccc83d,1382,1785,1,train
Post_Impressionism/martiros-saryan_ashtarak-1956.jpg,martiros saryan,['Post Impressionism'],ashtarak-1956,9fa9853ed0036e96,1966,1382,1,train
Post_Impressionism/martiros-saryan_ashtarak-1957.jpg,martiros saryan,['Post Impressionism'],ashtarak-1957,8eb1de6e6b604b22,1927,1382,1,train
Post_Impressionism/martiros-saryan_ashtarak-in-hazy-day-1954.jpg,martiros saryan,['Post Impressionism'],ashtarak-in-hazy-day-1954,8fff1ab9502180e7,1886,1382,1,train
Post_Impressionism/martiros-saryan_autumn-landscape-1963.jpg,martiros saryan,['Post Impressionism'],autumn-landscape-1963,fde0a5ee0ef48830,1703,1382,1,train
Post_Impressionism/martiros-saryan_autumn-still-life-1961.jpg,martiros saryan,['Post Impressionism'],autumn-still-life-1961,f8ea971419f2a4ca,1716,1382,1,train
Post_Impressionism/martiros-saryan_balcony-on-the-estate-of-marshal-ivan-bagramian-1947.jpg,martiros saryan,['Post Impressionism'],balcony-on-the-estate-of-marshal-ivan-bagramian-1947,ba4ab3e1664926ec,1924,1382,1,train
Post_Impressionism/martiros-saryan_banks-of-the-river-zangu-near-yerevan-1930.jpg,martiros saryan,['Post Impressionism'],banks-of-the-river-zangu-near-yerevan-1930,c1f9ecf440c207e7,1730,1382,1,train
Post_Impressionism/martiros-saryan_bjni-fort-1946.jpg,martiros saryan,['Post Impressionism'],bjni-fort-1946,bcd94715584625fc,1382,1877,1,train
Post_Impressionism/martiros-saryan_blossoming-garden-1907.jpg,martiros saryan,['Post Impressionism'],blossoming-garden-1907,b2d4c50f36fe290c,1847,1382,1,train
Post_Impressionism/martiros-saryan_blossoming-tree-1907.jpg,martiros saryan,['Post Impressionism'],blossoming-tree-1907,b0c74a74176ab535,1855,1382,1,train
Post_Impressionism/martiros-saryan_bouquet-of-flowers-1945.jpg,martiros saryan,['Post Impressionism'],bouquet-of-flowers-1945,b8b964ad5ab04973,1652,1382,1,train
Post_Impressionism/martiros-saryan_bouquet-of-flowers-1946.jpg,martiros saryan,['Post Impressionism'],bouquet-of-flowers-1946,acb3ce4bc981f226,1382,1412,1,train
Post_Impressionism/martiros-saryan_bright-flowers-1942.jpg,martiros saryan,['Post Impressionism'],bright-flowers-1942,fc85b690681b0f5e,1743,1382,1,train
Post_Impressionism/martiros-saryan_eastern-landscape-1924.jpg,martiros saryan,['Post Impressionism'],eastern-landscape-1924,e0a5db1b90c02f9f,1983,1382,1,train
Post_Impressionism/martiros-saryan_evening-in-the-garden-1903.jpg,martiros saryan,['Post Impressionism'],evening-in-the-garden-1903,d8c6e7c382eb51b0,2021,1382,1,train
Post_Impressionism/martiros-saryan_flowers-1908.jpg,martiros saryan,['Post Impressionism'],flowers-1908,baac0573b048ddb6,1382,2113,1,train
Post_Impressionism/martiros-saryan_flowers-1912.jpg,martiros saryan,['Post Impressionism'],flowers-1912,bc9eb43c8e90d4cc,1382,1956,1,train
Post_Impressionism/martiros-saryan_flowers-1913.jpg,martiros saryan,['Post Impressionism'],flowers-1913,f4dfc2b0c51e21b4,1633,1381,1,train
Post_Impressionism/martiros-saryan_flowers-1929.jpg,martiros saryan,['Post Impressionism'],flowers-1929,efb98cf09a938164,1382,1392,1,train
Post_Impressionism/martiros-saryan_flowers-a-nook-of-the-garden-1940.jpg,martiros saryan,['Post Impressionism'],flowers-a-nook-of-the-garden-1940,87a5fa9ac721f980,1732,1382,1,train
Post_Impressionism/martiros-saryan_fruits-and-vegetables-1933.jpg,martiros saryan,['Post Impressionism'],fruits-and-vegetables-1933,c2986f9b9ce392c1,1771,1382,1,train
Post_Impressionism/martiros-saryan_gathering-of-grapes-1933.jpg,martiros saryan,['Post Impressionism'],gathering-of-grapes-1933,ecee6cd2d218e234,1741,1382,1,train
Post_Impressionism/martiros-saryan_in-armenian-village-1901.jpg,martiros saryan,['Post Impressionism'],in-armenian-village-1901,d1c9dad64dcc222b,1848,1382,1,train
Post_Impressionism/martiros-saryan_in-barfursh-persia-1913.jpg,martiros saryan,['Post Impressionism'],in-barfursh-persia-1913,f186e39aced16829,1786,1382,1,train
Post_Impressionism/martiros-saryan_landscape.jpg,martiros saryan,['Post Impressionism'],landscape,d0876a159c43e9be,1382,1398,1,train
Post_Impressionism/martiros-saryan_old-yerevan-1944.jpg,martiros saryan,['Post Impressionism'],old-yerevan-1944,d5b492e9ad956942,1839,1382,1,train
Post_Impressionism/martiros-saryan_on-marna-1927.jpg,martiros saryan,['Post Impressionism'],on-marna-1927,84a9b896c57b7287,1933,1382,1,train
Post_Impressionism/martiros-saryan_on-marna-yerevan-1927.jpg,martiros saryan,['Post Impressionism'],on-marna-yerevan-1927,9ff79c60c171f808,2017,1382,1,train
Post_Impressionism/martiros-saryan_persian-house-1913.jpg,martiros saryan,['Post Impressionism'],persian-house-1913,abaa81ddc1889d9d,1914,1382,1,train
Post_Impressionism/martiros-saryan_still-life-with-jug-and-fruit-1913.jpg,martiros saryan,['Post Impressionism'],still-life-with-jug-and-fruit-1913,9d7ae603b04df852,2699,1381,1,train
Post_Impressionism/martiros-saryan_vase-1913.jpg,martiros saryan,['Post Impressionism'],vase-1913,ecaca62591d8eccc,1382,1977,1,train
Post_Impressionism/martiros-saryan_wildflowers-1910.jpg,martiros saryan,['Post Impressionism'],wildflowers-1910,fbc4d1b2a1106e6d,1527,1382,1,train
Post_Impressionism/martiros-saryan_wistaria-1923.jpg,martiros saryan,['Post Impressionism'],wistaria-1923,f0984c24a67f6f29,1824,1382,1,train
Post_Impressionism/mary-fedden_a-slice-of-melon-1990.jpg,mary fedden,['Post Impressionism'],a-slice-of-melon-1990,ec5276304f173996,1382,1893,1,train
Post_Impressionism/mary-fedden_apple-and-egg-1982.jpg,mary fedden,['Post Impressionism'],apple-and-egg-1982,98c6e9e9003f6fa8,1382,2051,1,train
Post_Impressionism/mary-fedden_auricula-1996.jpg,mary fedden,['Post Impressionism'],auricula-1996,ee139bce3832c5c2,1857,1382,1,train
Post_Impressionism/mary-fedden_cat-1981.jpg,mary fedden,['Post Impressionism'],cat-1981,ec90966bc5b498ce,1889,1382,1,train
Post_Impressionism/mary-fedden_clonakilty-co-cork-2002.jpg,mary fedden,['Post Impressionism'],clonakilty-co-cork-2002,d597726a082dad39,1559,1382,1,train
Post_Impressionism/mary-fedden_coastal-landscape-1973.jpg,mary fedden,['Post Impressionism'],coastal-landscape-1973,d624944c756bcb99,1796,1382,1,train
Post_Impressionism/mary-fedden_desert-1989.jpg,mary fedden,['Post Impressionism'],desert-1989,c09f36216dce999c,1645,1382,1,train
Post_Impressionism/mary-fedden_feathers-and-shells-2001.jpg,mary fedden,['Post Impressionism'],feathers-and-shells-2001,ef609073929d4ec3,1850,1382,1,train
Post_Impressionism/mary-fedden_fruit-2009.jpg,mary fedden,['Post Impressionism'],fruit-2009,b5520a0d7796cc8f,1668,1382,1,train
Post_Impressionism/mary-fedden_irish-lillies.jpg,mary fedden,['Post Impressionism'],irish-lillies,92ab6e96196ca699,1382,1935,1,train
Post_Impressionism/mary-fedden_lilies-and-lemons-2007.jpg,mary fedden,['Post Impressionism'],lilies-and-lemons-2007,fea433d305cc1cf0,1675,1382,1,train
Post_Impressionism/mary-fedden_man-with-zebra-1988.jpg,mary fedden,['Post Impressionism'],man-with-zebra-1988,bc13c99436788dec,1837,1382,1,train
Post_Impressionism/mary-fedden_quail-eggs-1983.jpg,mary fedden,['Post Impressionism'],quail-eggs-1983,c4e41f1239cf656c,1984,1382,1,train
Post_Impressionism/mary-fedden_ringed-plover-1981.jpg,mary fedden,['Post Impressionism'],ringed-plover-1981,dab632586e6319cc,1407,1382,1,train
Post_Impressionism/mary-fedden_two-women-on-the-shore-1977.jpg,mary fedden,['Post Impressionism'],two-women-on-the-shore-1977,f89c67e31745d038,1382,1382,1,train
Post_Impressionism/mary-fedden_winter-still-life-with-candle-1950.jpg,mary fedden,['Post Impressionism'],winter-still-life-with-candle-1950,c41c3f39c87f0bc2,1382,1679,1,train
Post_Impressionism/maurice-de-vlaminck_a-road.jpg,maurice de vlaminck,['Post Impressionism'],a-road,cef0b31437cef003,1688,1382,1,train
Post_Impressionism/maurice-de-vlaminck_bouquet-of-flowers-in-a-vase.jpg,maurice de vlaminck,['Post Impressionism'],bouquet-of-flowers-in-a-vase,f4b55a9209e707d8,1382,2000,1,train
Post_Impressionism/maurice-de-vlaminck_fishing-port.jpg,maurice de vlaminck,['Post Impressionism'],fishing-port,89b1e44b3985d6d9,1802,1382,1,train
Post_Impressionism/maurice-de-vlaminck_house-on-the-banks-of-a-river-1909.jpg,maurice de vlaminck,['Post Impressionism'],house-on-the-banks-of-a-river-1909,958c88133767edc9,1640,1382,1,train
Post_Impressionism/maurice-de-vlaminck_landscape-1.jpg,maurice de vlaminck,['Post Impressionism'],landscape-1,f6f2c829bc36541a,1698,1382,1,train
Post_Impressionism/maurice-de-vlaminck_landscape-of-la-creuse.jpg,maurice de vlaminck,['Post Impressionism'],landscape-of-la-creuse,d9acac9f29e80ec4,1720,1382,1,train
Post_Impressionism/maurice-de-vlaminck_landscape-with-three-cypresses.jpg,maurice de vlaminck,['Post Impressionism'],landscape-with-three-cypresses,f39bae0c586c1d43,1642,1382,1,train
Post_Impressionism/maurice-de-vlaminck_near-the-estuary-of-the-seine.jpg,maurice de vlaminck,['Post Impressionism'],near-the-estuary-of-the-seine,e08ceac41bbe4d0f,1858,1382,1,train
Post_Impressionism/maurice-de-vlaminck_peonies-in-a-vase-1910.jpg,maurice de vlaminck,['Post Impressionism'],peonies-in-a-vase-1910,ce99c6a7394f3340,1382,1653,1,train
Post_Impressionism/maurice-de-vlaminck_poplars.jpg,maurice de vlaminck,['Post Impressionism'],poplars,a99113f2722fe24e,1696,1382,1,train
Post_Impressionism/maurice-de-vlaminck_sailboats-at-chatou-1.jpg,maurice de vlaminck,['Post Impressionism'],sailboats-at-chatou-1,c81c868be7743ae5,1654,1382,1,train
Post_Impressionism/maurice-de-vlaminck_self-portrait-with-pipe.jpg,maurice de vlaminck,['Post Impressionism'],self-portrait-with-pipe,8fa35852adbd524a,1382,2000,1,train
Post_Impressionism/maurice-de-vlaminck_self-portrait.jpg,maurice de vlaminck,['Post Impressionism'],self-portrait,893767469a8ad91b,1382,1701,1,train
Post_Impressionism/maurice-de-vlaminck_still-life-with-basket-of-fruit.jpg,maurice de vlaminck,['Post Impressionism'],still-life-with-basket-of-fruit,dfddda8463844623,1742,1382,1,train
Post_Impressionism/maurice-de-vlaminck_sunset-in-the-forest-of-senoches.jpg,maurice de vlaminck,['Post Impressionism'],sunset-in-the-forest-of-senoches,986a35798c92e5b3,1668,1382,1,train
Post_Impressionism/maurice-de-vlaminck_the-beautiful-village.jpg,maurice de vlaminck,['Post Impressionism'],the-beautiful-village,cbcb89f3202cc6d9,1682,1382,1,train
Post_Impressionism/maurice-de-vlaminck_the-bridge-at-chatou-1906.jpg,maurice de vlaminck,['Post Impressionism'],the-bridge-at-chatou-1906,a858d28c8f736c67,1857,1382,1,train
Post_Impressionism/maurice-de-vlaminck_the-bridge-at-chatou.jpg,maurice de vlaminck,['Post Impressionism'],the-bridge-at-chatou,cdbc9c79206c6327,1684,1382,1,train
Post_Impressionism/maurice-de-vlaminck_the-bridge-at-nogent.jpg,maurice de vlaminck,['Post Impressionism'],the-bridge-at-nogent,e259fd921e4e8352,1615,1382,1,train
Post_Impressionism/maurice-de-vlaminck_the-clearing-at-valmondoiis.jpg,maurice de vlaminck,['Post Impressionism'],the-clearing-at-valmondoiis,8c74e739c63a0fa1,1507,1382,1,train
Post_Impressionism/maurice-de-vlaminck_the-flodded-village.jpg,maurice de vlaminck,['Post Impressionism'],the-flodded-village,d998cae4f40f21d6,1382,1768,1,train
Post_Impressionism/maurice-de-vlaminck_the-road-1958.jpg,maurice de vlaminck,['Post Impressionism'],the-road-1958,c0b43b6b6a8f2ec2,1943,1382,1,train
Post_Impressionism/maurice-de-vlaminck_the-seine-and-the-chatou-bridge.jpg,maurice de vlaminck,['Post Impressionism'],the-seine-and-the-chatou-bridge,dd8d0ed693bb9082,1593,1382,1,train
Post_Impressionism/maurice-de-vlaminck_the-seine-at-chatou-1.jpg,maurice de vlaminck,['Post Impressionism'],the-seine-at-chatou-1,87ad6c363cc638cc,1705,1382,1,train
Post_Impressionism/maurice-de-vlaminck_the-seine-at-chatou.jpg,maurice de vlaminck,['Post Impressionism'],the-seine-at-chatou,d1b826a2272fcd5a,1696,1382,1,train
Post_Impressionism/maurice-de-vlaminck_the-village.jpg,maurice de vlaminck,['Post Impressionism'],the-village,c2977471de8acaa2,1622,1382,1,train
Post_Impressionism/maurice-de-vlaminck_view-of-a-village-with-red-roofs.jpg,maurice de vlaminck,['Post Impressionism'],view-of-a-village-with-red-roofs,9694c7116f73686a,1883,1382,1,train
Post_Impressionism/maurice-de-vlaminck_woman-in-a-pink-hat.jpg,maurice de vlaminck,['Post Impressionism'],woman-in-a-pink-hat,987aa71f381b7861,1382,1632,1,train
Post_Impressionism/maurice-denis_afternoon-in-the-woods.jpg,maurice denis,['Post Impressionism'],afternoon-in-the-woods,ed21353f32c84376,1905,1382,1,train
Post_Impressionism/maurice-denis_april-1892.jpg,maurice denis,['Post Impressionism'],april-1892,85f21acd626db89c,2243,1382,1,train
Post_Impressionism/maurice-denis_bathsheeba-blue-background.jpg,maurice denis,['Post Impressionism'],bathsheeba-blue-background,901b3af946aafae0,1382,1864,1,train
Post_Impressionism/maurice-denis_beauty-in-the-autumn-wood.jpg,maurice denis,['Post Impressionism'],beauty-in-the-autumn-wood,c76719d81cd2592e,2486,1382,1,train
Post_Impressionism/maurice-denis_easter-morning-or-easter-mystery.jpg,maurice denis,['Post Impressionism'],easter-morning-or-easter-mystery,f49c2ba88ee30ace,1595,1382,1,train
Post_Impressionism/maurice-denis_forentice-landscape-viale-dei-colli.jpg,maurice denis,['Post Impressionism'],forentice-landscape-viale-dei-colli,e89156b0c799adb2,1924,1381,1,train
Post_Impressionism/maurice-denis_green-trees-or-the-beeches-of-kerduel.jpg,maurice denis,['Post Impressionism'],green-trees-or-the-beeches-of-kerduel,9a9e75718e2111be,1382,1489,1,train
Post_Impressionism/maurice-denis_homage-to-cezanne-1900.jpg,maurice denis,['Post Impressionism'],homage-to-cezanne-1900,eef8f130e6440e1e,1827,1382,1,train
Post_Impressionism/maurice-denis_mother-and-child.jpg,maurice denis,['Post Impressionism'],mother-and-child,913158ecdc0c57bd,1382,1811,1,train
Post_Impressionism/maurice-denis_motherhood.jpg,maurice denis,['Post Impressionism'],motherhood,d1681eb37a0725a7,1382,1714,1,train
Post_Impressionism/maurice-denis_noele-s-first-steps.jpg,maurice denis,['Post Impressionism'],noele-s-first-steps,a7f278ce7092708e,1790,1382,1,train
Post_Impressionism/maurice-denis_panorama-of-cassis.jpg,maurice denis,['Post Impressionism'],panorama-of-cassis,94dd78b88ba1cd16,2159,1382,1,train
Post_Impressionism/maurice-denis_parisians-at-the-seaside-evening.jpg,maurice denis,['Post Impressionism'],parisians-at-the-seaside-evening,99f88203d58ef273,1878,1382,1,train
Post_Impressionism/maurice-denis_reflection-in-a-fountain.jpg,maurice denis,['Post Impressionism'],reflection-in-a-fountain,eee0c9cb243a9563,1382,2159,1,train
Post_Impressionism/maurice-denis_regata-at-perros.jpg,maurice denis,['Post Impressionism'],regata-at-perros,ffc0c933ba9ac0a1,1382,1773,1,train
Post_Impressionism/maurice-denis_rocks-at-pouldu.jpg,maurice denis,['Post Impressionism'],rocks-at-pouldu,8941691e623bfee1,1382,1725,1,train
Post_Impressionism/maurice-denis_sand-castle.jpg,maurice denis,['Post Impressionism'],sand-castle,b2485562f8f0c7e6,1854,1382,1,train
Post_Impressionism/maurice-denis_self-portrait-1916.jpg,maurice denis,['Post Impressionism'],self-portrait-1916,94c0fe51822a5fd7,1650,1382,1,train
Post_Impressionism/maurice-denis_sleeping-woman-1892.jpg,maurice denis,['Post Impressionism'],sleeping-woman-1892,a12f20be9b7b4878,2253,1382,1,train
Post_Impressionism/maurice-denis_spots-of-sunlight-on-the-terrace.jpg,maurice denis,['Post Impressionism'],spots-of-sunlight-on-the-terrace,c34b4e7774747019,1382,1572,1,train
Post_Impressionism/maurice-denis_the-ladder-in-the-foliage-1892.jpg,maurice denis,['Post Impressionism'],the-ladder-in-the-foliage-1892,c16335f837d432a5,1382,1843,1,train
Post_Impressionism/maurice-denis_the-meeting.jpg,maurice denis,['Post Impressionism'],the-meeting,e4ce46c3b1614e6b,1382,1581,1,train
Post_Impressionism/maurice-denis_the-muses-1893.jpg,maurice denis,['Post Impressionism'],the-muses-1893,85617005667bd7b6,1382,1749,1,train
Post_Impressionism/maurice-denis_the-offertory-at-calvary.jpg,maurice denis,['Post Impressionism'],the-offertory-at-calvary,99e44c3bebc91316,1382,1860,1,train
Post_Impressionism/maurice-denis_the-return-of-young-tobie.jpg,maurice denis,['Post Impressionism'],the-return-of-young-tobie,c9eab72454dbcb02,1894,1382,1,train
